ESV Name,Name,KMZ Name,MSG Name,NLT Name,NIV Name,Lat,Lon,Passages,Comment
Chisloth-tabor,Chesulloth,TBC,TBC,TBC,Josh 19:12,0.0,0.0,TBC,TBC
Chitlish,Gederoth,TBC,TBC,TBC,Josh 15:40,0.0,0.0,TBC,TBC
Chorazin,Chorazin,TBC,TBC,TBC,"Matt 11:21, Luke 10:13",0.0,0.0,TBC,TBC
Cilicia,Tarsus,region,TBC,TBC,"Acts 6:9, Acts 15:23, Acts 15:41, Acts 21:39, Acts 22:3, Acts 23:34, Acts 27:5, Gal 1:21",0.0,0.0,TBC,TBC
City of Destruction,Heliopolis,TBC,TBC,TBC,Isa 19:18,0.0,0.0,TBC,TBC
City of Salt,Engedi,TBC,TBC,TBC,Josh 15:62,0.0,0.0,TBC,TBC
City of the Lord,Jerusalem,TBC,TBC,TBC,Isa 60:14,0.0,0.0,TBC,TBC
Cnidus,Cnidus,TBC,TBC,TBC,Acts 27:7,0.0,0.0,TBC,TBC
Colossae,Colossae,TBC,TBC,TBC,Col 1:2,0.0,0.0,TBC,TBC
Corinth,Corinth,TBC,TBC,TBC,"Acts 18:1, Acts 19:1, 1 Cor 1:2, 2 Cor 1:1, 2 Cor 1:23, 2 Tim 4:20",0.0,0.0,TBC,TBC
Corner Gate,<Jerusalem,TBC,TBC,TBC,"2 Kgs 14:13, 2 Chr 25:23, 2 Chr 26:9, Jer 31:38, Zech 14:10",0.0,0.0,TBC,TBC
Cos,Cos,TBC,TBC,TBC,Acts 21:1,0.0,0.0,TBC,TBC
Cozeba,Achzib 1,TBC,TBC,TBC,1 Chr 4:22,0.0,0.0,TBC,TBC
Crete,island,TBC,"Acts 27:7, Acts 27:12, Acts 27:13, Acts 27:21, Titus 1:5",TBC,TBC,35.171239,25.007204,TBC,TBC
Cun,Berothah,TBC,TBC,TBC,1 Chr 18:8,0.0,0.0,TBC,TBC
Cush,Ethiopia,TBC,TBC,TBC,"Gen 2:13, 2 Kgs 19:9, Ps 68:31, Ps 87:4, Isa 11:11, Isa 18:1, Isa 20:3, Isa 20:5, Isa 37:9, Isa 43:3, Isa 45:14, Jer 46:9, Ezek 29:10, Ezek 30:4, Ezek 30:5, Ezek 30:9, Ezek 38:5, Nahum 3:9, Zeph 3:10",0.0,0.0,TBC,TBC
Cushan,Ethiopia,TBC,TBC,TBC,Hab 3:7,0.0,0.0,TBC,TBC
Cuth,http://en.wikipedia.org/wiki/Kutha,TBC,2 Kgs 17:30,TBC,TBC,32.733333,44.666667,TBC,http://en.wikipedia.org/wiki/Kutha
Cuthah,Cuth,TBC,TBC,TBC,2 Kgs 17:24,0.0,0.0,TBC,TBC
Cyprus,island,TBC,"Isa 23:1, Isa 23:12, Jer 2:10, Ezek 27:6, Acts 4:36, Acts 11:19, Acts 11:20, Acts 13:4, Acts 15:39, Acts 21:3, Acts 21:16, Acts 27:4",TBC,TBC,35.018306,33.207693,TBC,TBC
Cyrene,TBC,TBC,"Matt 27:32, Mark 15:21, Luke 23:26, Acts 2:10, Acts 11:20, Acts 13:1",TBC,TBC,32.824979,21.858301,http://en.wikipedia.org/wiki/Cyrene%2C_Libya,http://en.wikipedia.org/wiki/Cyrene%2C_Libya
Dabbesheth,TBC,TBC,Josh 19:11,TBC,TBC,33.0,35.266682,TBC,TBC
Daberath,Daberath,TBC,TBC,TBC,"Josh 19:12, Josh 21:28, 1 Chr 6:72",0.0,0.0,TBC,TBC
Dalmanutha,Magadan,TBC,TBC,TBC,Mark 8:10,0.0,0.0,TBC,TBC
Dalmatia,region,TBC,2 Tim 4:10,TBC,TBC,43.515484,16.071538,TBC,TBC
Damascus,Damascus,TBC,TBC,TBC,"Gen 14:15, Gen 15:2, 2 Sam 8:5, 2 Sam 8:6, 1 Kgs 11:24, 1 Kgs 15:18, 1 Kgs 19:15, 1 Kgs 20:34, 2 Kgs 5:12, 2 Kgs 8:7, 2 Kgs 8:9, 2 Kgs 14:28, 2 Kgs 16:9, 2 Kgs 16:10, 2 Kgs 16:11, 2 Kgs 16:12, 1 Chr 18:5, 1 Chr 18:6, 2 Chr 16:2, 2 Chr 24:23, 2 Chr 28:5, 2 Chr 28:23, Sng 7:4, Isa 7:8, Isa 8:4, Isa 10:9, Isa 17:1, Isa 17:3, Jer 49:23, Jer 49:24, Jer 49:27, Ezek 27:18, Ezek 47:16, Ezek 47:17, Ezek 47:18, Ezek 48:1, Amos 1:3, Amos 1:5, Amos 5:27, Zech 9:1, Acts 9:2, Acts 9:3, Acts 9:8, Acts 9:10, Acts 9:19, Acts 9:22, Acts 9:27, Acts 22:5, Acts 22:6, Acts 22:10, Acts 22:11, Acts 26:12, Acts 26:20, 2 Cor 11:32, Gal 1:17",0.0,0.0,TBC,TBC
Dan,Dan,TBC,TBC,TBC,"Gen 14:14, Josh 19:47, Judg 18:29, Judg 20:1, 1 Sam 3:20, 2 Sam 3:10, 2 Sam 17:11, 2 Sam 24:2, 2 Sam 24:6, 2 Sam 24:15, 1 Kgs 4:25, 1 Kgs 12:29, 1 Kgs 12:30, 1 Kgs 15:20, 2 Kgs 10:29, 1 Chr 21:2, 2 Chr 16:4, 2 Chr 30:5, Jer 4:15, Jer 8:16",0.0,0.0,TBC,TBC
Dannah,TBC,TBC,Josh 15:49,TBC,TBC,31.561025,34.975472,TBC,TBC
Debir 1,Debir,TBC,TBC,TBC,"Josh 10:38, Josh 10:39, Josh 11:21, Josh 12:13, Josh 15:15, Josh 15:49, Josh 21:15, Judg 1:11, 1 Chr 6:58",0.0,0.0,TBC,TBC
Debir 2,TBC,TBC,Josh 15:7,TBC,TBC,31.816662,35.349994,TBC,TBC
Debir 3,Lo-debar,TBC,TBC,TBC,Josh 13:26,0.0,0.0,TBC,TBC
Decapolis,Damascus,region,TBC,TBC,"Matt 4:25, Mark 5:20, Mark 7:31",0.0,0.0,TBC,TBC
Dedan,TBC,TBC,"Jer 25:23, Jer 49:8, Ezek 25:13, Ezek 27:15, Ezek 27:20, Ezek 38:13",TBC,TBC,26.625139,37.919663,http://en.wikipedia.org/wiki/Al-%27Ula,http://en.wikipedia.org/wiki/Al-%27Ula
Derbe,Derbe,TBC,TBC,TBC,"Acts 14:6, Acts 14:20, Acts 16:1, Acts 20:4",0.0,0.0,TBC,TBC
Dibon 1,Dibon / Dibon-Gad,TBC,TBC,TBC,"Num 21:30, Num 32:3, Num 32:34, Josh 13:9, Josh 13:17, Isa 15:2, Isa 15:9, Jer 48:18, Jer 48:22",0.0,0.0,TBC,TBC
Dibon 2,Dimonah,TBC,TBC,TBC,Neh 11:25,0.0,0.0,TBC,TBC
Dibon-gad,Dibon 1,TBC,TBC,TBC,"Num 33:45, Num 33:46",0.0,0.0,TBC,TBC
Dilean,Lachish,TBC,TBC,TBC,Josh 15:38,0.0,0.0,TBC,TBC
Dimnah,TBC,TBC,Josh 21:35,TBC,TBC,32.781808,35.321364,TBC,TBC
Dimonah,Adadah,TBC,TBC,TBC,Josh 15:22,0.0,0.0,TBC,TBC
Dinhabah,TBC,TBC,"Gen 36:32, 1 Chr 1:43",TBC,TBC,30.336614,35.529889,TBC,TBC
Diviners' Oak,<Shechem,TBC,TBC,TBC,Judg 9:37,0.0,0.0,TBC,TBC
Dizahab,TBC,TBC,Deut 1:1,TBC,TBC,28.507836,34.516339,TBC,TBC
Dophkah,TBC,TBC,"Num 33:12, Num 33:13",TBC,TBC,28.770015,33.40046,TBC,TBC
Dor,Dor / Dora,TBC,TBC,TBC,"Josh 12:23, Josh 17:11, Judg 1:27, 1 Chr 7:29",0.0,0.0,TBC,TBC
Dothan,Dothan,TBC,TBC,TBC,"Gen 37:17, 2 Kgs 6:13",0.0,0.0,TBC,TBC
Dragon Spring,<Jerusalem,TBC,TBC,TBC,Neh 2:13,0.0,0.0,TBC,TBC
Dumah 1,TBC,TBC,Josh 15:52,TBC,TBC,31.43827,34.982762,TBC,TBC
Dumah 2,Arabia,TBC,TBC,TBC,Isa 21:11,0.0,0.0,TBC,TBC
Dung Gate,<Jerusalem,KMZ:Dung Gate,TBC,TBC,"Neh 2:13, Neh 3:13, Neh 3:14, Neh 12:31",0.0,0.0,TBC,TBC
Dura,Babylon,TBC,TBC,TBC,Dan 3:1,0.0,0.0,TBC,TBC
East,Ammon,TBC,TBC,TBC,"Judg 6:3, Judg 6:33, Judg 7:12, Judg 8:10, Ezek 25:4, Ezek 25:10",0.0,0.0,TBC,TBC
East Gate,<Jerusalem,TBC,TBC,TBC,Neh 3:29,0.0,0.0,TBC,TBC
Ebenezer,Mizpah 3,TBC,TBC,TBC,"1 Sam 4:1, 1 Sam 5:1, 1 Sam 7:12",0.0,0.0,TBC,TBC
Ebez,now Al-Bathan,TBC,Josh 19:20,TBC,TBC,32.261621,35.328129,TBC,TBC
Ebron,Abdon,TBC,TBC,TBC,Josh 19:28,0.0,0.0,TBC,TBC
Ecbatana,TBC,TBC,Ezra 6:2,TBC,TBC,34.798311,48.514966,TBC,TBC
Eden,-,TBC,TBC,TBC,"Gen 2:8, Gen 2:10, Gen 2:15, Gen 3:23, Gen 3:24, Gen 4:16, 2 Kgs 19:12, Isa 37:12, Isa 51:3, Ezek 27:23, Ezek 28:13, Ezek 31:9, Ezek 31:16, Ezek 31:18, Ezek 36:35, Joel 2:3",0.0,0.0,TBC,TBC
Eder 1,<Bethlehem 1,TBC,TBC,TBC,Gen 35:21,0.0,0.0,TBC,TBC
Eder 2,Jagur,TBC,TBC,TBC,Josh 15:21,0.0,0.0,TBC,TBC
Edom,Bozrah 1,TBC,TBC,TBC,"Gen 32:3, Gen 36:16, Gen 36:17, Gen 36:21, Gen 36:31, Gen 36:32, Gen 36:43, Ex 15:15, Num 20:14, Num 20:18, Num 20:20, Num 20:21, Num 20:23, Num 21:4, Num 24:18, Num 33:37, Num 34:3, Josh 15:1, Josh 15:21, Judg 5:4, Judg 11:17, Judg 11:18, 1 Sam 14:47, 2 Sam 8:12, 2 Sam 8:14, 1 Kgs 9:26, 1 Kgs 11:14, 1 Kgs 11:15, 1 Kgs 11:16, 1 Kgs 22:47, 2 Kgs 3:8, 2 Kgs 3:9, 2 Kgs 3:12, 2 Kgs 3:20, 2 Kgs 3:26, 2 Kgs 8:20, 2 Kgs 8:22, 2 Kgs 14:10, 1 Chr 1:43, 1 Chr 1:51, 1 Chr 1:54, 1 Chr 18:11, 1 Chr 18:13, 2 Chr 8:17, 2 Chr 20:2, 2 Chr 21:8, 2 Chr 21:10, 2 Chr 25:19, 2 Chr 25:20, Ps 60:1, Ps 60:8, Ps 60:9, Ps 83:6, Ps 108:9, Ps 108:10, Isa 11:14, Isa 34:5, Isa 34:6, Isa 34:9, Isa 63:1, Jer 9:26, Jer 25:21, Jer 27:3, Jer 40:11, Jer 49:7, Jer 49:17, Jer 49:20, Jer 49:22, Lam 4:21, Lam 4:22, Ezek 25:12, Ezek 25:13, Ezek 25:14, Ezek 32:29, Ezek 35:15, Ezek 36:5, Dan 11:41, Joel 3:19, Amos 1:6, Amos 1:9, Amos 1:11, Amos 2:1, Amos 9:12, Obad 1:1, Obad 1:8, Mal 1:4",0.0,0.0,TBC,TBC
Edrei,Edrei,TBC,TBC,TBC,"Num 21:33, Deut 1:4, Deut 3:1, Deut 3:10, Josh 12:4, Josh 13:12, Josh 13:31, Josh 19:37",0.0,0.0,TBC,TBC
Eglaim,Eneglaim,TBC,TBC,TBC,Isa 15:8,0.0,0.0,TBC,TBC
Eglath-shelishiyah,TBC,TBC,TBC,TBC,"Isa 15:5, Jer 48:34",0.0,0.0,TBC,TBC
Eglon,Eglon,TBC,TBC,TBC,"Josh 10:3, Josh 10:5, Josh 10:23, Josh 10:34, Josh 10:36, Josh 10:37, Josh 12:12, Josh 15:39",0.0,0.0,TBC,TBC
Egypt,Heliopolis,region,TBC,TBC,"Gen 12:10, Gen 12:11, Gen 12:14, Gen 13:1, Gen 13:10, Gen 15:18, Gen 21:21, Gen 25:18, Gen 26:2, Gen 37:25, Gen 37:28, Gen 37:36, Gen 39:1, Gen 40:1, Gen 40:5, Gen 41:8, Gen 41:19, Gen 41:29, Gen 41:30, Gen 41:33, Gen 41:34, Gen 41:36, Gen 41:41, Gen 41:43, Gen 41:44, Gen 41:45, Gen 41:46, Gen 41:48, Gen 41:53, Gen 41:54, Gen 41:55, Gen 41:56, Gen 41:57, Gen 42:1, Gen 42:2, Gen 42:3, Gen 43:2, Gen 43:15, Gen 45:4, Gen 45:8, Gen 45:9, Gen 45:13, Gen 45:18, Gen 45:19, Gen 45:20, Gen 45:23, Gen 45:25, Gen 45:26, Gen 46:3, Gen 46:4, Gen 46:6, Gen 46:7, Gen 46:8, Gen 46:20, Gen 46:26, Gen 46:27, Gen 47:6, Gen 47:11, Gen 47:13, Gen 47:14, Gen 47:15, Gen 47:20, Gen 47:21, Gen 47:26, Gen 47:27, Gen 47:28, Gen 47:29, Gen 47:30, Gen 48:5, Gen 50:7, Gen 50:14, Gen 50:22, Gen 50:26, Ex 1:1, Ex 1:5, Ex 1:8, Ex 1:15, Ex 1:17, Ex 1:18, Ex 2:23, Ex 3:7, Ex 3:10, Ex 3:11, Ex 3:12, Ex 3:16, Ex 3:17, Ex 3:18, Ex 3:19, Ex 3:20, Ex 4:18, Ex 4:19, Ex 4:20, Ex 4:21, Ex 5:4, Ex 5:12, Ex 6:11, Ex 6:13, Ex 6:26, Ex 6:27, Ex 6:28, Ex 6:29, Ex 7:3, Ex 7:4, Ex 7:5, Ex 7:11, Ex 7:19, Ex 7:21, Ex 7:22, Ex 8:5, Ex 8:6, Ex 8:7, Ex 8:16, Ex 8:17, Ex 8:24, Ex 9:4, Ex 9:9, Ex 9:18, Ex 9:22, Ex 9:23, Ex 9:24, Ex 9:25, Ex 10:7, Ex 10:12, Ex 10:13, Ex 10:14, Ex 10:15, Ex 10:19, Ex 10:21, Ex 10:22, Ex 11:1, Ex 11:3, Ex 11:4, Ex 11:5, Ex 11:6, Ex 11:7, Ex 11:9, Ex 12:1, Ex 12:12, Ex 12:13, Ex 12:17, Ex 12:27, Ex 12:29, Ex 12:30, Ex 12:39, Ex 12:40, Ex 12:41, Ex 12:42, Ex 12:51, Ex 13:3, Ex 13:8, Ex 13:9, Ex 13:14, Ex 13:15, Ex 13:16, Ex 13:17, Ex 13:18, Ex 14:5, Ex 14:7, Ex 14:8, Ex 14:11, Ex 14:12, Ex 14:20, Ex 16:1, Ex 16:3, Ex 16:6, Ex 16:32, Ex 17:3, Ex 18:1, Ex 19:1, Ex 20:2, Ex 22:21, Ex 23:9, Ex 23:15, Ex 29:46, Ex 32:1, Ex 32:4, Ex 32:7, Ex 32:8, Ex 32:11, Ex 32:23, Ex 33:1, Ex 34:18, Lev 11:45, Lev 18:3, Lev 19:34, Lev 19:36, Lev 22:33, Lev 23:43, Lev 25:38, Lev 25:42, Lev 25:55, Lev 26:13, Lev 26:45, Num 1:1, Num 3:13, Num 8:17, Num 9:1, Num 11:5, Num 11:18, Num 11:20, Num 13:22, Num 14:2, Num 14:3, Num 14:4, Num 14:19, Num 14:22, Num 15:41, Num 20:5, Num 20:15, Num 20:16, Num 21:5, Num 22:5, Num 22:11, Num 23:22, Num 24:8, Num 26:4, Num 26:59, Num 32:11, Num 33:1, Num 33:38, Deut 1:27, Deut 1:30, Deut 4:20, Deut 4:34, Deut 4:37, Deut 4:45, Deut 4:46, Deut 5:6, Deut 5:15, Deut 6:12, Deut 6:21, Deut 6:22, Deut 7:8, Deut 7:15, Deut 7:18, Deut 8:14, Deut 9:7, Deut 9:12, Deut 9:26, Deut 10:19, Deut 10:22, Deut 11:3, Deut 11:4, Deut 11:10, Deut 13:5, Deut 13:10, Deut 15:15, Deut 16:1, Deut 16:3, Deut 16:6, Deut 16:12, Deut 17:16, Deut 20:1, Deut 23:4, Deut 24:9, Deut 24:18, Deut 24:22, Deut 25:17, Deut 26:5, Deut 26:8, Deut 28:27, Deut 28:60, Deut 28:68, Deut 29:2, Deut 29:16, Deut 29:25, Deut 34:11, Josh 2:10, Josh 5:4, Josh 5:5, Josh 5:6, Josh 5:9, Josh 9:9, Josh 13:3, Josh 24:4, Josh 24:5, Josh 24:6, Josh 24:7, Josh 24:14, Josh 24:17, Josh 24:32, Judg 2:1, Judg 2:12, Judg 6:8, Judg 6:13, Judg 11:13, Judg 11:16, Judg 19:30, 1 Sam 2:27, 1 Sam 8:8, 1 Sam 10:18, 1 Sam 12:6, 1 Sam 12:8, 1 Sam 15:2, 1 Sam 15:6, 1 Sam 15:7, 1 Sam 27:8, 1 Sam 30:13, 2 Sam 7:6, 2 Sam 7:23, 1 Kgs 3:1, 1 Kgs 4:21, 1 Kgs 4:30, 1 Kgs 6:1, 1 Kgs 8:9, 1 Kgs 8:16, 1 Kgs 8:21, 1 Kgs 8:51, 1 Kgs 8:53, 1 Kgs 8:65, 1 Kgs 9:9, 1 Kgs 9:16, 1 Kgs 10:28, 1 Kgs 10:29, 1 Kgs 11:17, 1 Kgs 11:18, 1 Kgs 11:21, 1 Kgs 11:40, 1 Kgs 12:2, 1 Kgs 12:28, 1 Kgs 14:25, 2 Kgs 7:6, 2 Kgs 17:4, 2 Kgs 17:7, 2 Kgs 17:36, 2 Kgs 18:21, 2 Kgs 18:24, 2 Kgs 19:24, 2 Kgs 21:15, 2 Kgs 23:29, 2 Kgs 23:34, 2 Kgs 24:7, 2 Kgs 25:26, 1 Chr 13:5, 1 Chr 17:21, 2 Chr 1:16, 2 Chr 1:17, 2 Chr 5:10, 2 Chr 6:5, 2 Chr 7:22, 2 Chr 9:26, 2 Chr 9:28, 2 Chr 10:2, 2 Chr 12:2, 2 Chr 12:3, 2 Chr 12:9, 2 Chr 20:10, 2 Chr 26:8, 2 Chr 35:20, 2 Chr 36:3, 2 Chr 36:4, Neh 9:9, Neh 9:17, Neh 9:18, Ps 68:31, Ps 78:12, Ps 78:43, Ps 78:51, Ps 80:8, Ps 81:5, Ps 81:10, Ps 105:23, Ps 105:38, Ps 106:7, Ps 106:21, Ps 114:1, Ps 135:8, Ps 135:9, Ps 136:10, Isa 7:18, Isa 10:26, Isa 11:11, Isa 11:16, Isa 19:1, Isa 19:12, Isa 19:13, Isa 19:14, Isa 19:15, Isa 19:18, Isa 19:19, Isa 19:20, Isa 19:22, Isa 19:23, Isa 19:24, Isa 19:25, Isa 20:3, Isa 20:4, Isa 20:5, Isa 23:5, Isa 27:13, Isa 30:2, Isa 30:3, Isa 31:1, Isa 36:6, Isa 36:9, Isa 37:25, Isa 43:3, Isa 45:14, Isa 52:4, Jer 2:6, Jer 2:18, Jer 2:36, Jer 7:22, Jer 7:25, Jer 9:26, Jer 11:4, Jer 11:7, Jer 16:14, Jer 23:7, Jer 24:8, Jer 25:19, Jer 26:21, Jer 26:22, Jer 26:23, Jer 31:32, Jer 32:20, Jer 32:21, Jer 34:13, Jer 37:5, Jer 37:7, Jer 41:17, Jer 42:14, Jer 42:15, Jer 42:16, Jer 42:17, Jer 42:18, Jer 42:19, Jer 43:2, Jer 43:7, Jer 43:11, Jer 43:12, Jer 43:13, Jer 44:1, Jer 44:8, Jer 44:12, Jer 44:13, Jer 44:14, Jer 44:15, Jer 44:24, Jer 44:26, Jer 44:27, Jer 44:28, Jer 44:30, Jer 46:2, Jer 46:8, Jer 46:11, Jer 46:13, Jer 46:14, Jer 46:17, Jer 46:19, Jer 46:20, Jer 46:24, Jer 46:25, Jer 46:26, Lam 5:6, Ezek 17:15, Ezek 19:4, Ezek 20:5, Ezek 20:6, Ezek 20:7, Ezek 20:8, Ezek 20:9, Ezek 20:10, Ezek 20:36, Ezek 23:3, Ezek 23:8, Ezek 23:19, Ezek 23:27, Ezek 27:7, Ezek 29:2, Ezek 29:3, Ezek 29:6, Ezek 29:9, Ezek 29:10, Ezek 29:12, Ezek 29:14, Ezek 29:19, Ezek 29:20, Ezek 30:4, Ezek 30:6, Ezek 30:8, Ezek 30:10, Ezek 30:11, Ezek 30:13, Ezek 30:15, Ezek 30:16, Ezek 30:18, Ezek 30:19, Ezek 30:21, Ezek 30:22, Ezek 30:25, Ezek 31:2, Ezek 32:2, Ezek 32:12, Ezek 32:15, Ezek 32:16, Ezek 32:18, Ezek 32:20, Dan 9:15, Dan 11:8, Dan 11:42, Dan 11:43, Hos 2:15, Hos 7:11, Hos 7:16, Hos 8:13, Hos 9:3, Hos 9:6, Hos 11:1, Hos 11:5, Hos 11:11, Hos 12:1, Hos 12:9, Hos 12:13, Hos 13:4, Joel 3:19, Amos 2:10, Amos 3:1, Amos 3:9, Amos 4:10, Amos 8:8, Amos 9:5, Amos 9:7, Mic 6:4, Mic 7:12, Mic 7:15, Nahum 3:9, Hag 2:5, Zech 10:10, Zech 10:11, Zech 14:18, Zech 14:19, Matt 2:13, Matt 2:14, Matt 2:15, Matt 2:19, Acts 2:10, Acts 7:9, Acts 7:10, Acts 7:11, Acts 7:12, Acts 7:15, Acts 7:17, Acts 7:18, Acts 7:34, Acts 7:36, Acts 7:39, Acts 7:40, Acts 13:17, Heb 3:16, Heb 8:9, Heb 11:26, Heb 11:27, Jude 1:5, Rev 11:8",0.0,0.0,TBC,TBC
Egypt's,Egypt,TBC,TBC,TBC,"Isa 19:6, Isa 30:7, Ezek 30:9",0.0,0.0,TBC,TBC
Ekron,Ekron,TBC,TBC,TBC,"Josh 13:3, Josh 15:11, Josh 15:45, Josh 15:46, Josh 19:43, Judg 1:18, 1 Sam 5:10, 1 Sam 6:16, 1 Sam 6:17, 1 Sam 7:14, 1 Sam 17:52, 2 Kgs 1:2, 2 Kgs 1:3, 2 Kgs 1:6, 2 Kgs 1:16, Jer 25:20, Amos 1:8, Zeph 2:4, Zech 9:5, Zech 9:7",0.0,0.0,TBC,TBC
Elam,Susa,region,TBC,TBC,"Gen 14:1, Gen 14:9, Isa 11:11, Isa 21:2, Isa 22:6, Jer 25:25, Jer 49:34, Jer 49:35, Jer 49:36, Jer 49:37, Jer 49:38, Jer 49:39, Ezek 32:24, Dan 8:2",0.0,0.0,TBC,TBC
Elath,TBC,TBC,"Deut 2:8, 2 Kgs 14:22, 2 Kgs 16:6",TBC,TBC,29.528502,35.005732,TBC,TBC
El-bethel,<Bethel 1,TBC,TBC,TBC,Gen 35:7,0.0,0.0,TBC,TBC
Elealeh,TBC,TBC,"Num 32:3, Num 32:37, Isa 15:4, Isa 16:9, Jer 48:34",TBC,TBC,31.813796,35.824275,TBC,TBC
Elim,TBC,TBC,"Ex 15:27, Ex 16:1, Num 33:9, Num 33:10",TBC,TBC,29.306194,32.980924,TBC,TBC
Elishah,Cyprus,TBC,TBC,TBC,Ezek 27:7,0.0,0.0,TBC,TBC
Elkosh,TBC,TBC,TBC,TBC,Nahum 1:1,0.0,0.0,TBC,TBC
Ellasar,region; http://en.wikipedia.org/wiki/Urkesh,TBC,"Gen 14:1, Gen 14:9",TBC,TBC,37.056944,40.997222,TBC,http://en.wikipedia.org/wiki/Urkesh
Elon,TBC,TBC,Josh 19:43,TBC,TBC,31.973818,35.116531,TBC,TBC
Elonbeth-hanan,TBC,TBC,1 Kgs 4:9,TBC,TBC,31.852593,35.109078,TBC,TBC
Eloth,Elath,TBC,TBC,TBC,"1 Kgs 9:26, 2 Chr 8:17, 2 Chr 26:2",0.0,0.0,TBC,TBC
El-paran,Paran,TBC,TBC,TBC,Gen 14:6,0.0,0.0,TBC,TBC
Elteke,Eltekeh,TBC,TBC,TBC,Josh 21:23,0.0,0.0,TBC,TBC
Eltekeh,TBC,TBC,Josh 19:44,TBC,TBC,31.869521,35.06688,TBC,TBC
Eltekon,from tyndale,TBC,Josh 15:59,TBC,TBC,31.66057,34.995406,TBC,TBC
Eltolad,Chesil,TBC,TBC,TBC,"Josh 15:30, Josh 19:4",0.0,0.0,TBC,TBC
Emek-keziz,Beth-hoglah,TBC,TBC,TBC,Josh 18:21,0.0,0.0,TBC,TBC
Emmaus,Emmaus,TBC,TBC,TBC,Luke 24:13,0.0,0.0,TBC,TBC
Enaim,Timnah 1,TBC,TBC,TBC,"Gen 38:14, Gen 38:21",0.0,0.0,TBC,TBC
Enam,TBC,TBC,Josh 15:34,TBC,TBC,32.15,35.126,TBC,TBC
En-dor,Endor,TBC,TBC,TBC,"Josh 17:11, 1 Sam 28:7, Ps 83:10",0.0,0.0,TBC,TBC
Eneglaim,TBC,TBC,Ezek 47:10,TBC,TBC,30.998062,35.498547,TBC,TBC
En-gannim 1,TBC,TBC,Josh 15:34,TBC,TBC,31.75,34.950106,TBC,TBC
En-gannim 2,En-gannim,TBC,TBC,TBC,"Josh 19:21, Josh 21:29",0.0,0.0,TBC,TBC
Engedi,En Gedi,TBC,TBC,TBC,"Josh 15:62, 1 Sam 23:29, 1 Sam 24:1, 2 Chr 20:2, Sng 1:14, Ezek 47:10",0.0,0.0,TBC,TBC
En-haddah,TBC,TBC,Josh 19:21,TBC,TBC,32.478425,35.254452,TBC,TBC
En-hakkore,Lehi,TBC,TBC,TBC,Judg 15:19,0.0,0.0,TBC,TBC
En-hazor,TBC,TBC,Josh 19:37,TBC,TBC,33.1,35.35,TBC,TBC
En-mishpat,Kadesh-barnea,TBC,TBC,TBC,Gen 14:7,0.0,0.0,TBC,TBC
En-rimmon,Ain 2,TBC,TBC,TBC,Neh 11:29,0.0,0.0,TBC,TBC
En-rogel,TBC,TBC,"Josh 15:7, Josh 18:16, 2 Sam 17:17, 1 Kgs 1:9",TBC,TBC,31.767775,35.234408,TBC,TBC
En-shemesh,TBC,TBC,"Josh 15:7, Josh 18:17",TBC,TBC,31.77402,35.270231,TBC,TBC
En-tappuah,Tappuah 1,TBC,TBC,TBC,Josh 17:7,0.0,0.0,TBC,TBC
Ephah,Midian,TBC,TBC,TBC,Isa 60:6,0.0,0.0,TBC,TBC
Ephes-dammim,TBC,TBC,1 Sam 17:1,TBC,TBC,31.691186,34.944496,TBC,TBC
Ephesus,Ephesus,TBC,TBC,TBC,"Acts 18:19, Acts 18:21, Acts 18:24, Acts 19:1, Acts 19:17, Acts 19:26, Acts 19:35, Acts 20:16, Acts 20:17, 1 Cor 15:32, 1 Cor 16:8, Eph 1:1, 1 Tim 1:3, 2 Tim 1:18, 2 Tim 4:12, Rev 1:11, Rev 2:1",0.0,0.0,TBC,TBC
Ephraim,Ophrah 1,TBC,TBC,TBC,John 11:54,0.0,0.0,TBC,TBC
Ephraim Gate,<Jerusalem,TBC,TBC,TBC,"2 Kgs 14:13, 2 Chr 25:23",0.0,0.0,TBC,TBC
Ephrath,Bethlehem 1,TBC,TBC,TBC,"Gen 35:16, Gen 35:19, Gen 48:7",0.0,0.0,TBC,TBC
Ephrathah,Bethlehem 1,TBC,TBC,TBC,"Ruth 4:11, Ps 132:6",0.0,0.0,TBC,TBC
Ephron 1,Mount Ephron,TBC,TBC,TBC,Josh 18:15,0.0,0.0,TBC,TBC
Ephron 2,Ophrah 1,TBC,TBC,TBC,2 Chr 13:19,0.0,0.0,TBC,TBC
Erech,now Uruk,TBC,"Gen 10:10, Ezra 4:9",TBC,TBC,32.322222,45.636111,TBC,TBC
Esau,Edom,TBC,TBC,TBC,"Gen 36:40, Jer 49:10, Obad 1:6, Obad 1:18",0.0,0.0,TBC,TBC
Esek,Gerar,TBC,TBC,TBC,Gen 26:20,0.0,0.0,TBC,TBC
Eshan,TBC,TBC,Josh 15:52,TBC,TBC,31.420175,35.033537,TBC,TBC
Eshtaol,TBC,TBC,"Josh 15:33, Josh 19:41, Judg 13:25, Judg 16:31, Judg 18:2, Judg 18:8, Judg 18:11",TBC,TBC,31.782429,35.009012,TBC,TBC
Eshtemoa,Anim,TBC,TBC,TBC,"Josh 21:14, 1 Sam 30:28, 1 Chr 6:57",0.0,0.0,TBC,TBC
Eshtemoh,Anim,TBC,TBC,TBC,Josh 15:50,0.0,0.0,TBC,TBC
