ESV Name,Name,KMZ Name,MSG Name,NLT Name,NIV Name,Lat,Lon,Passages,Comment
Abana,TBC,TBC,2 Kgs 5:12,TBC,TBC,33.545097,36.224661,N/A,N/A
Abarim,Mount Nebo,TBC,TBC,TBC,"Num 27:12, Num 33:47, Num 33:48, Deut 32:49, Jer 22:20",0.0,0.0,N/A,N/A
Abdon,TBC,TBC,"Josh 21:30, 1 Chr 6:74",TBC,TBC,33.047808,35.146201,N/A,N/A
Abel,Abel-beth-maacah,TBC,TBC,TBC,"2 Sam 20:14, 2 Sam 20:15, 2 Sam 20:18",0.0,0.0,N/A,N/A
Abel-beth-maacah,TBC,TBC,"1 Kgs 15:20, 2 Kgs 15:29",TBC,TBC,33.257,35.58,N/A,N/A
Abel-keramim,TBC,TBC,Judg 11:33,TBC,TBC,32.02425,35.82352,N/A,N/A
Abel-maim,Abel-beth-maacah,TBC,TBC,TBC,2 Chr 16:4,0.0,0.0,N/A,N/A
Abel-meholah,TBC,TBC,"Judg 7:22, 1 Kgs 4:12, 1 Kgs 19:16",TBC,TBC,32.35601,35.536929,N/A,N/A
Abel-mizraim,TBC,TBC,TBC,TBC,Gen 50:11,0.0,0.0,N/A,N/A
Abel-shittim,Abel-Shittum,TBC,TBC,TBC,Num 33:49,0.0,0.0,N/A,N/A
Abiezer,Ophrah 2,TBC,TBC,TBC,Judg 8:2,0.0,0.0,N/A,N/A
Abilene,TBC,TBC,Luke 3:1,TBC,TBC,33.5873,36.09171,N/A,N/A
Abronah,Ezion-geber,TBC,TBC,"Num 33:34, Num 33:35",TBC,0.0,0.0,N/A,N/A
Accad,Akkad,TBC,TBC,TBC,Gen 10:10,0.0,0.0,N/A,N/A
Acco,Ptolemais,TBC,TBC,TBC,Judg 1:31,0.0,0.0,N/A,N/A
Achaia,Greece,region,TBC,TBC,"Acts 18:12, Acts 18:27, Acts 19:21, Rom 15:26, 1 Cor 16:15, 2 Cor 1:1, 2 Cor 9:2, 2 Cor 11:10, 1 Thes 1:7, 1 Thes 1:8",0.0,0.0,N/A,N/A
Achshaph,Achshaph,TBC,TBC,TBC,"Josh 11:1, Josh 12:20, Josh 19:25",0.0,0.0,N/A,N/A
Achzib,TBC,TBC,"Josh 15:44, Mic 1:14",TBC,TBC,31.7,35.0,N/A,N/A
Achzib ,Aczib,TBC,TBC,TBC,"Josh 19:29, Judg 1:31",0.0,0.0,N/A,N/A
Adadah,TBC,TBC,Josh 15:22,TBC,TBC,31.1858,34.96745,N/A,N/A
Adam,Adam,TBC,TBC,TBC,Josh 3:16,0.0,0.0,N/A,N/A
Adamah,TBC,TBC,Josh 19:36,TBC,TBC,32.7253,35.4382,N/A,N/A
Adami-nekeb,TBC,TBC,Josh 19:33,TBC,TBC,32.6105,35.54289,N/A,N/A
Addar,TBC,TBC,Josh 15:3,TBC,TBC,30.9522,34.7187,N/A,N/A
Addon,TBC,TBC,TBC,TBC,Neh 7:61,0.0,0.0,N/A,N/A
Adithaim,TBC,TBC,Josh 15:36,TBC,TBC,31.7001,34.89532,N/A,N/A
Admah,Admah,TBC,TBC,TBC,"Gen 10:19, Gen 14:2, Gen 14:8, Deut 29:23, Hos 11:8",0.0,0.0,N/A,N/A
Adoraim,Adora,TBC,TBC,TBC,2 Chr 11:9,0.0,0.0,N/A,N/A
Adramyttium,TBC,TBC,Acts 27:2,TBC,TBC,39.5748,26.9367,N/A,N/A
Adriatic Sea,water,TBC,Acts 27:27,TBC,TBC,42.415,16.3735,N/A,N/A
Adullam,TBC,TBC,"Josh 12:15, Josh 15:35, 1 Sam 22:1, 2 Sam 23:13, 1 Chr 11:15, 2 Chr 11:7, Neh 11:30, Mic 1:15",TBC,TBC,31.65,35.0,N/A,N/A
Adummim,TBC,TBC,"Josh 15:7, Josh 18:17",TBC,TBC,31.817585,35.361646,N/A,N/A
Aenon,TBC,TBC,John 3:23,TBC,TBC,32.398936,35.54351,N/A,N/A
Ahava,TBC,TBC,"Ezra 8:15, Ezra 8:21, Ezra 8:31",TBC,TBC,33.625197,42.786647,N/A,N/A
Ahlab,Ahlab,TBC,TBC,TBC,Judg 1:31,0.0,0.0,N/A,N/A
Ai 1,Ai,TBC,TBC,TBC,"Gen 12:8, Gen 13:3, Josh 7:2, Josh 7:3, Josh 7:4, Josh 7:5, Josh 8:1, Josh 8:2, Josh 8:3, Josh 8:9, Josh 8:10, Josh 8:11, Josh 8:12, Josh 8:14, Josh 8:17, Josh 8:18, Josh 8:20, Josh 8:21, Josh 8:23, Josh 8:24, Josh 8:25, Josh 8:26, Josh 8:28, Josh 8:29, Josh 9:3, Josh 10:1, Josh 10:2, Josh 12:9, Ezra 2:28, Neh 7:32",0.0,0.0,N/A,N/A
Ai 2,Heshbon,TBC,TBC,TBC,Jer 49:3,0.0,0.0,N/A,N/A
Aiath,Ai 1,TBC,TBC,TBC,Isa 10:28,0.0,0.0,N/A,N/A
Aija,Ai 1,TBC,TBC,TBC,Neh 11:31,0.0,0.0,N/A,N/A
Aijalon,Aijalon,TBC,TBC,TBC,"Josh 19:42, Josh 21:24, Judg 1:35, Judg 12:12, 1 Sam 14:31, 1 Chr 6:69, 1 Chr 8:13, 2 Chr 11:10, 2 Chr 28:18",0.0,0.0,N/A,N/A
Ain 1,TBC,TBC,Num 34:11,TBC,TBC,34.353071,36.385705,N/A,N/A
Ain 2,TBC,TBC,"Josh 15:32, Josh 19:7, Josh 21:16, 1 Chr 4:32",TBC,TBC,31.370835,34.860665,N/A,N/A
Akeldama,TBC,TBC,Acts 1:19,TBC,TBC,31.76,35.23,N/A,N/A
Akrabbim,TBC,TBC,"Num 34:4, Josh 15:3, Judg 1:36",TBC,TBC,30.688292,35.263182,N/A,N/A
Alemeth,TBC,TBC,1 Chr 6:60,TBC,TBC,31.828406,35.287637,N/A,N/A
Alexandria,Alexandria,TBC,TBC,TBC,"Acts 18:24, Acts 27:6, Acts 28:11",0.0,0.0,N/A,N/A
Allammelech,TBC,TBC,Josh 19:26,TBC,TBC,32.97829,35.182915,N/A,N/A
Allon-bacuth,Bethel 1,TBC,TBC,TBC,Gen 35:8,0.0,0.0,N/A,N/A
Almon,Alemeth,TBC,TBC,TBC,Josh 21:18,0.0,0.0,N/A,N/A
Almon-diblathaim,Dibon 1,TBC,TBC,TBC,"Num 33:46, Num 33:47",0.0,0.0,N/A,N/A
Alush,Dophkah,TBC,TBC,TBC,"Num 33:13, Num 33:14",0.0,0.0,N/A,N/A
Amad,TBC,TBC,Josh 19:26,TBC,TBC,33.019337,35.173644,N/A,N/A
Amalek,region,TBC,"Ex 17:8, Ex 17:9, Ex 17:10, Ex 17:11, Ex 17:13, Ex 17:14, Ex 17:16, Num 24:20, Deut 25:17, Deut 25:19, 1 Sam 15:2, 1 Sam 15:3, 1 Sam 15:5, 1 Sam 15:20, 1 Sam 28:18, 2 Sam 8:12, 1 Chr 18:11, Ps 83:7",TBC,TBC,30.65977,34.835554,N/A,N/A
Amam,Moladah,TBC,TBC,TBC,Josh 15:26,0.0,0.0,N/A,N/A
Amana,TBC,TBC,Sng 4:8,TBC,TBC,33.68137,36.055039,N/A,N/A
Amaw,Pethor,TBC,TBC,TBC,Num 22:5,0.0,0.0,N/A,N/A
Ammah,TBC,TBC,2 Sam 2:24,TBC,TBC,31.869005,35.343177,N/A,N/A
Ammon,"Rabbah (Philadelphia, Amman)",TBC,TBC,TBC,"Deut 2:19, Deut 2:37, Judg 11:27, 2 Chr 20:10, 2 Chr 20:22, 2 Chr 20:23, Neh 13:23, Ps 83:7, Jer 9:26, Jer 25:21, Jer 27:3, Ezek 25:5",0.0,0.0,N/A,N/A
Amphipolis,Amphipolis,TBC,TBC,TBC,Acts 17:1,0.0,0.0,N/A,N/A
Anab,TBC,TBC,"Josh 11:21, Josh 15:50",TBC,TBC,31.403888,34.944185,N/A,N/A
Anaharath,TBC,TBC,Josh 19:19,TBC,TBC,32.607039,35.397389,N/A,N/A
Ananiah,TBC,TBC,Neh 11:32,TBC,TBC,31.83291,35.219683,N/A,N/A
Anathoth,Anathoth,TBC,TBC,TBC,"Josh 21:18, 2 Sam 23:27, 1 Kgs 2:26, 1 Chr 6:60, 1 Chr 11:28, 1 Chr 12:3, 1 Chr 27:12, Ezra 2:23, Neh 7:27, Neh 11:32, Isa 10:30, Jer 1:1, Jer 11:21, Jer 11:23, Jer 29:27, Jer 32:7, Jer 32:8, Jer 32:9",0.0,0.0,N/A,N/A
Anem,En-gannim 2,TBC,TBC,TBC,1 Chr 6:73,0.0,0.0,N/A,N/A
Aner,Taanach,TBC,TBC,TBC,1 Chr 6:70,0.0,0.0,N/A,N/A
Angle,<Jerusalem,TBC,TBC,TBC,2 Chr 26:9,0.0,0.0,N/A,N/A
Anim,TBC,TBC,Josh 15:50,TBC,TBC,31.373521,35.074552,N/A,N/A
Antioch 1,Antioch [Syria],TBC,TBC,TBC,"Acts 6:5, Acts 11:19, Acts 11:20, Acts 11:22, Acts 11:26, Acts 11:27, Acts 13:1, Acts 14:26, Acts 15:22, Acts 15:23, Acts 15:30, Acts 15:35, Acts 18:22, Gal 2:11",0.0,0.0,N/A,N/A
Antioch 2,Antioch [Pisidia],TBC,TBC,TBC,"Acts 13:14, Acts 14:19, Acts 14:21, 2 Tim 3:11",0.0,0.0,N/A,N/A
Antipatris,Antipatris,TBC,TBC,TBC,Acts 23:31,0.0,0.0,N/A,N/A
Aphek 1,TBC,TBC,"Josh 13:4, Josh 19:30",TBC,TBC,34.066067,35.865801,http://www.traveljournals.net/explore/lebanon/map/m1170262/hamul.html,http://www.traveljournals.net/explore/lebanon/map/m1170262/hamul.html
Aphek 2,Aphek [32.1 x 34.9],TBC,TBC,TBC,"Josh 12:18, 1 Sam 4:1, 1 Sam 29:1",0.0,0.0,N/A,N/A
Aphek 3,Aphek [32.8 x 35.7],TBC,TBC,TBC,"1 Kgs 20:26, 1 Kgs 20:30, 2 Kgs 13:17",0.0,0.0,N/A,N/A
Aphekah,Aphek 2,TBC,TBC,TBC,Josh 15:53,0.0,0.0,N/A,N/A
Aphik,Aphek 1,TBC,TBC,TBC,Judg 1:31,0.0,0.0,N/A,N/A
Apollonia,Apollonia,TBC,TBC,TBC,Acts 17:1,0.0,0.0,N/A,N/A
Ar,Ar / Ar of Moab,TBC,TBC,TBC,"Num 21:15, Num 21:28, Deut 2:9, Deut 2:18, Deut 2:29, Isa 15:1",0.0,0.0,N/A,N/A
Arab,TBC,TBC,Josh 15:52,TBC,TBC,31.450746,35.045648,N/A,N/A
Arabah,TBC,TBC,"Deut 1:1, Deut 1:7, Deut 2:8, Deut 3:17, Deut 4:49, Deut 11:30, Josh 8:14, Josh 11:2, Josh 11:16, Josh 12:1, Josh 12:3, Josh 12:8, Josh 18:18, 1 Sam 23:24, 2 Sam 2:29, 2 Sam 4:7, 2 Kgs 25:4, Jer 39:4, Jer 52:7, Ezek 47:8",TBC,TBC,32.029676,35.520995,N/A,N/A
Arabia,region,TBC,"2 Chr 9:14, Isa 21:13, Jer 25:24, Ezek 27:21, Ezek 30:5, Gal 1:17, Gal 4:25",TBC,TBC,27.4,37.7,N/A,N/A
Arad,Arad,TBC,TBC,TBC,"Num 21:1, Num 33:40, Josh 12:14, Judg 1:16",0.0,0.0,N/A,N/A
Aram,TBC,TBC,"Num 23:7, 2 Sam 8:6, 2 Sam 15:8, 1 Chr 2:23, Hos 12:12",TBC,TBC,34.85,39.12,N/A,N/A
Aram-maacah,TBC,TBC,1 Chr 19:6,TBC,TBC,33.2,36.5,N/A,N/A
Aram-naharaim,TBC,TBC,Ps 60:1,TBC,TBC,35.1,42.0,N/A,N/A
Aram-zobah,Damascus,TBC,TBC,TBC,Ps 60:1,0.0,0.0,N/A,N/A
Ararat,Mount Ararat,TBC,TBC,TBC,"Gen 8:4, 2 Kgs 19:37, Isa 37:38, Jer 51:27",0.0,0.0,N/A,N/A
Areopagus,<Athens,TBC,TBC,TBC,"Acts 17:19, Acts 17:22",0.0,0.0,N/A,N/A
Argob,TBC,TBC,"Deut 3:4, Deut 3:13, Deut 3:14, 1 Kgs 4:13",TBC,TBC,33.144,36.136,N/A,N/A
Ariel,Jerusalem,TBC,TBC,TBC,"Isa 29:1, Isa 29:2, Isa 29:7",0.0,0.0,N/A,N/A
Arimathea,Ramah 4,TBC,TBC,TBC,"Matt 27:57, Mark 15:43, Luke 23:50, John 19:38",0.0,0.0,N/A,N/A
Armageddon,Megiddo,TBC,TBC,TBC,Rev 16:16,0.0,0.0,N/A,N/A
Arnon,TBC,TBC,"Num 21:13, Num 21:14, Num 21:24, Num 21:26, Num 21:28, Num 22:36, Judg 11:13, Judg 11:18, Judg 11:22, Judg 11:26, Isa 16:2, Jer 48:20",TBC,TBC,31.4288,35.677009,N/A,N/A
Aroer 1,Aroer,TBC,TBC,TBC,"Deut 2:36, Deut 3:12, Deut 4:48, Josh 12:2, Josh 13:9, Josh 13:16, Judg 11:26, 2 Kgs 10:33, Jer 48:19",0.0,0.0,N/A,N/A
Aroer 2,TBC,TBC,"Num 32:34, Josh 13:25, Judg 11:33, 2 Sam 24:5, 1 Chr 5:8, Isa 17:2",TBC,TBC,31.9617,35.9115,N/A,N/A
Aroer 3,Aroer / Adhadah,TBC,TBC,TBC,1 Sam 30:28,0.0,0.0,N/A,N/A
Arpad,Hamath,TBC,TBC,TBC,"2 Kgs 18:34, 2 Kgs 19:13, Isa 10:9, Isa 36:19, Isa 37:13, Jer 49:23",0.0,0.0,N/A,N/A
Arubboth,Socoh 1,TBC,TBC,TBC,1 Kgs 4:10,0.0,0.0,N/A,N/A
Arumah,TBC,TBC,Judg 9:41,TBC,TBC,32.154887,35.318192,N/A,N/A
Arvad,TBC,TBC,"Ezek 27:8, Ezek 27:11",TBC,TBC,34.856082,35.858485,N/A,N/A
Ashan,Ashnah,TBC,TBC,TBC,"Josh 15:42, Josh 19:7, 1 Chr 4:32, 1 Chr 6:59",0.0,0.0,N/A,N/A
Ashdod,Ashdod,TBC,TBC,TBC,"Josh 11:22, Josh 13:3, Josh 15:46, Josh 15:47, 1 Sam 5:1, 1 Sam 5:3, 1 Sam 5:5, 1 Sam 5:6, 1 Sam 5:7, 1 Sam 6:17, 2 Chr 26:6, Neh 13:23, Neh 13:24, Isa 20:1, Jer 25:20, Amos 1:8, Amos 3:9, Zech 9:6",0.0,0.0,N/A,N/A
Ashdod's,Ashdod,TBC,TBC,TBC,Zeph 2:4,0.0,0.0,N/A,N/A
Ashkelon,Ashkelon,TBC,TBC,TBC,"Josh 13:3, Judg 1:18, Judg 14:19, 1 Sam 6:17, 2 Sam 1:20, Jer 25:20, Jer 47:5, Jer 47:7, Amos 1:8, Zeph 2:4, Zeph 2:7, Zech 9:5",0.0,0.0,N/A,N/A
Ashkenaz,TBC,TBC,Jer 51:27,TBC,TBC,40.6,44.6,N/A,N/A
Ashnah,TBC,TBC,"Josh 15:33, Josh 15:43",TBC,TBC,31.8099,34.9365,N/A,N/A
Ashtaroth,"Ashtaroth, Astaroth",TBC,TBC,TBC,"Deut 1:4, Josh 9:10, Josh 12:4, Josh 13:12, Josh 13:31, 1 Chr 6:71",0.0,0.0,N/A,N/A
Ashteroth-karnaim,Ashteroth Karnaim,TBC,TBC,TBC,Gen 14:5,0.0,0.0,N/A,N/A
Asia,region,TBC,"Acts 2:9, Acts 6:9, Acts 16:6, Acts 19:10, Acts 19:22, Acts 19:26, Acts 19:27, Acts 20:16, Acts 20:18, Acts 21:27, Acts 24:18, Acts 27:2, Rom 16:5, 1 Cor 16:19, 2 Cor 1:8, 2 Tim 1:15, 1 Pet 1:1, Rev 1:4",TBC,TBC,39.23,32.73,N/A,N/A
Asshur,Assyria,TBC,TBC,TBC,"Num 24:22, Num 24:24, Ps 83:8, Ezek 27:23",0.0,0.0,N/A,N/A
Assos,Assos,TBC,TBC,TBC,"Acts 20:13, Acts 20:14",0.0,0.0,N/A,N/A
Assyria,Nineveh,region,TBC,TBC,"Gen 2:14, Gen 10:11, Gen 25:18, 2 Kgs 15:19, 2 Kgs 15:20, 2 Kgs 15:29, 2 Kgs 16:7, 2 Kgs 16:8, 2 Kgs 16:9, 2 Kgs 16:10, 2 Kgs 16:18, 2 Kgs 17:3, 2 Kgs 17:4, 2 Kgs 17:5, 2 Kgs 17:6, 2 Kgs 17:23, 2 Kgs 17:24, 2 Kgs 17:26, 2 Kgs 17:27, 2 Kgs 18:7, 2 Kgs 18:9, 2 Kgs 18:11, 2 Kgs 18:13, 2 Kgs 18:14, 2 Kgs 18:16, 2 Kgs 18:17, 2 Kgs 18:19, 2 Kgs 18:23, 2 Kgs 18:28, 2 Kgs 18:30, 2 Kgs 18:31, 2 Kgs 18:33, 2 Kgs 19:4, 2 Kgs 19:6, 2 Kgs 19:8, 2 Kgs 19:10, 2 Kgs 19:11, 2 Kgs 19:17, 2 Kgs 19:20, 2 Kgs 19:32, 2 Kgs 19:36, 2 Kgs 20:6, 2 Kgs 23:29, 1 Chr 5:6, 1 Chr 5:26, 2 Chr 28:16, 2 Chr 28:20, 2 Chr 28:21, 2 Chr 30:6, 2 Chr 32:1, 2 Chr 32:4, 2 Chr 32:7, 2 Chr 32:9, 2 Chr 32:10, 2 Chr 32:11, 2 Chr 32:21, 2 Chr 32:22, 2 Chr 33:11, Ezra 4:2, Ezra 6:22, Neh 9:32, Isa 7:17, Isa 7:18, Isa 7:20, Isa 8:4, Isa 8:7, Isa 10:5, Isa 10:12, Isa 11:11, Isa 11:16, Isa 19:23, Isa 19:24, Isa 19:25, Isa 20:1, Isa 20:4, Isa 20:6, Isa 23:13, Isa 27:13, Isa 36:1, Isa 36:2, Isa 36:4, Isa 36:8, Isa 36:13, Isa 36:15, Isa 36:16, Isa 36:18, Isa 37:4, Isa 37:6, Isa 37:8, Isa 37:10, Isa 37:11, Isa 37:18, Isa 37:21, Isa 37:33, Isa 37:37, Isa 38:6, Jer 2:18, Jer 2:36, Jer 50:17, Jer 50:18, Lam 5:6, Ezek 23:7, Ezek 31:3, Ezek 32:22, Hos 5:13, Hos 7:11, Hos 8:9, Hos 9:3, Hos 10:6, Hos 11:5, Hos 11:11, Hos 12:1, Hos 14:3, Mic 5:6, Mic 7:12, Nahum 3:18, Zeph 2:13, Zech 10:10, Zech 10:11",0.0,0.0,N/A,N/A
Atad,Abel-mizraim,TBC,TBC,TBC,"Gen 50:10, Gen 50:11",0.0,0.0,N/A,N/A
Ataroth 1,Ataroth,TBC,TBC,TBC,"Num 32:3, Num 32:34",0.0,0.0,N/A,N/A
Ataroth 2,Upper Beth-horon,TBC,TBC,TBC,"Josh 16:2, Josh 16:7",0.0,0.0,N/A,N/A
Ataroth-addar,Ataroth 2,TBC,TBC,TBC,"Josh 16:5, Josh 18:13",0.0,0.0,N/A,N/A
Athach,TBC,TBC,TBC,TBC,1 Sam 30:30,0.0,0.0,N/A,N/A
Atharim,Hormah,TBC,TBC,TBC,Num 21:1,0.0,0.0,N/A,N/A
Athens,Athens,TBC,TBC,TBC,"Acts 17:15, Acts 17:16, Acts 17:22, Acts 18:1, 1 Thes 3:1",0.0,0.0,N/A,N/A
Atroth-shophan,Aroer 2,TBC,TBC,TBC,Num 32:35,0.0,0.0,N/A,N/A
Attalia,Attalia,TBC,TBC,TBC,Acts 14:25,0.0,0.0,N/A,N/A
Aven,Bethel 1,TBC,TBC,TBC,Hos 10:8,0.0,0.0,N/A,N/A
Avith,Edom,TBC,TBC,TBC,"Gen 36:35, 1 Chr 1:46",0.0,0.0,N/A,N/A
Avva,Ivvah,TBC,TBC,TBC,2 Kgs 17:24,0.0,0.0,N/A,N/A
Avvim,Hebron,TBC,TBC,TBC,Josh 18:23,0.0,0.0,N/A,N/A
Ayyah,Gaza,TBC,TBC,TBC,1 Chr 7:28,0.0,0.0,N/A,N/A
Azal,Mount of Olives,TBC,TBC,TBC,Zech 14:5,0.0,0.0,N/A,N/A
Azazel,-,TBC,TBC,TBC,"Lev 16:8, Lev 16:10, Lev 16:26",0.0,0.0,N/A,N/A
Azekah,Azekah,TBC,TBC,TBC,"Josh 10:10, Josh 10:11, Josh 15:35, 1 Sam 17:1, 2 Chr 11:9, Neh 11:30, Jer 34:7",0.0,0.0,N/A,N/A
Azmaveth,Beth-azmaveth,TBC,TBC,TBC,"Ezra 2:24, Neh 12:29",0.0,0.0,N/A,N/A
Azmon,TBC,TBC,"Num 34:4, Num 34:5, Josh 15:4",TBC,TBC,30.958506,34.3805,N/A,N/A
Aznoth-tabor,Mount Tabor,TBC,TBC,TBC,Josh 19:34,0.0,0.0,N/A,N/A
Azotus,Ashdod,TBC,TBC,TBC,Acts 8:40,0.0,0.0,N/A,N/A
Baal,Baalath-beer,TBC,TBC,TBC,1 Chr 4:33,0.0,0.0,N/A,N/A
Baalah 1,Beersheba,TBC,TBC,TBC,Josh 15:29,0.0,0.0,N/A,N/A
Baalah 2,Kiriath-jearim,TBC,TBC,TBC,"Josh 15:9, Josh 15:10, 1 Chr 13:6",0.0,0.0,N/A,N/A
Baalath 1,TBC,TBC,Josh 19:44,TBC,TBC,31.927451,35.055378,N/A,N/A
Baalath 2,Baalath 1,TBC,TBC,TBC,"1 Kgs 9:18, 2 Chr 8:6",0.0,0.0,N/A,N/A
Baalath-beer,TBC,TBC,Josh 19:8,TBC,TBC,32.049953,35.733402,N/A,N/A
Baale-judah,Kiriath-jearim,TBC,TBC,TBC,2 Sam 6:2,0.0,0.0,N/A,N/A
Baal-gad,Baal-hermon,TBC,TBC,TBC,"Josh 11:17, Josh 12:7, Josh 13:5",0.0,0.0,N/A,N/A
Baal-hamon,Baal-gad,TBC,TBC,TBC,Sng 8:11,0.0,0.0,N/A,N/A
Baal-hazor,TBC,TBC,2 Sam 13:23,TBC,TBC,31.979434,35.279229,N/A,N/A
Baal-hermon,Mount Baal-hermon,TBC,TBC,TBC,1 Chr 5:23,0.0,0.0,N/A,N/A
Baal-meon,TBC,TBC,"Num 32:38, 1 Chr 5:8, Ezek 25:9",TBC,TBC,31.679454,35.734892,N/A,N/A
Baal-peor,Peor,TBC,TBC,TBC,"Deut 4:3, Hos 9:10",0.0,0.0,N/A,N/A
Baal-perazim,Mount Perazim,TBC,TBC,TBC,"2 Sam 5:20, 1 Chr 14:11",0.0,0.0,N/A,N/A
Baal-shalishah,Gilgal 2,TBC,TBC,TBC,2 Kgs 4:42,0.0,0.0,N/A,N/A
Baal-tamar,Gibeah 1,TBC,TBC,TBC,Judg 20:33,0.0,0.0,N/A,N/A
Baal-zephon,TBC,TBC,"Ex 14:2, Ex 14:9, Num 33:7",TBC,TBC,29.938441,32.395473,N/A,N/A
Babel,Babylon / Babel,TBC,TBC,TBC,"Gen 10:10, Gen 11:9",0.0,0.0,N/A,N/A
Babylon,Babel,TBC,TBC,TBC,"2 Kgs 17:24, 2 Kgs 17:30, 2 Kgs 20:12, 2 Kgs 20:14, 2 Kgs 20:17, 2 Kgs 20:18, 2 Kgs 24:1, 2 Kgs 24:7, 2 Kgs 24:10, 2 Kgs 24:11, 2 Kgs 24:12, 2 Kgs 24:15, 2 Kgs 24:16, 2 Kgs 24:17, 2 Kgs 24:20, 2 Kgs 25:1, 2 Kgs 25:6, 2 Kgs 25:7, 2 Kgs 25:8, 2 Kgs 25:11, 2 Kgs 25:13, 2 Kgs 25:20, 2 Kgs 25:21, 2 Kgs 25:22, 2 Kgs 25:23, 2 Kgs 25:24, 2 Kgs 25:27, 2 Kgs 25:28, 1 Chr 9:1, 2 Chr 32:31, 2 Chr 33:11, 2 Chr 36:6, 2 Chr 36:7, 2 Chr 36:10, 2 Chr 36:18, 2 Chr 36:20, Ezra 2:1, Ezra 5:12, Ezra 5:13, Ezra 5:14, Ezra 5:17, Ezra 6:5, Neh 7:6, Neh 13:6, Est 2:6, Ps 87:4, Ps 137:1, Ps 137:8, Isa 13:1, Isa 13:19, Isa 14:4, Isa 14:22, Isa 21:9, Isa 39:1, Isa 39:3, Isa 39:6, Isa 39:7, Isa 43:14, Isa 47:1, Isa 48:14, Isa 48:20, Jer 20:4, Jer 20:5, Jer 20:6, Jer 21:2, Jer 21:4, Jer 21:7, Jer 21:10, Jer 22:25, Jer 24:1, Jer 25:1, Jer 25:9, Jer 25:11, Jer 25:12, Jer 25:26, Jer 27:6, Jer 27:8, Jer 27:9, Jer 27:11, Jer 27:12, Jer 27:13, Jer 27:14, Jer 27:16, Jer 27:17, Jer 27:18, Jer 27:20, Jer 27:22, Jer 28:2, Jer 28:3, Jer 28:4, Jer 28:6, Jer 28:11, Jer 28:14, Jer 29:1, Jer 29:3, Jer 29:4, Jer 29:10, Jer 29:15, Jer 29:20, Jer 29:21, Jer 29:22, Jer 29:28, Jer 32:2, Jer 32:3, Jer 32:4, Jer 32:5, Jer 32:28, Jer 32:36, Jer 34:1, Jer 34:2, Jer 34:3, Jer 34:7, Jer 34:21, Jer 35:11, Jer 36:29, Jer 37:1, Jer 37:17, Jer 37:19, Jer 38:3, Jer 38:17, Jer 38:18, Jer 38:22, Jer 38:23, Jer 39:1, Jer 39:3, Jer 39:5, Jer 39:6, Jer 39:7, Jer 39:9, Jer 39:11, Jer 39:13, Jer 40:1, Jer 40:4, Jer 40:5, Jer 40:7, Jer 40:9, Jer 40:11, Jer 41:2, Jer 41:18, Jer 42:11, Jer 43:3, Jer 43:10, Jer 44:30, Jer 46:2, Jer 46:13, Jer 46:26, Jer 49:28, Jer 49:30, Jer 50:1, Jer 50:2, Jer 50:8, Jer 50:9, Jer 50:13, Jer 50:14, Jer 50:16, Jer 50:17, Jer 50:18, Jer 50:23, Jer 50:24, Jer 50:28, Jer 50:29, Jer 50:34, Jer 50:35, Jer 50:39, Jer 50:42, Jer 50:43, Jer 50:45, Jer 50:46, Jer 51:1, Jer 51:2, Jer 51:6, Jer 51:7, Jer 51:8, Jer 51:9, Jer 51:11, Jer 51:12, Jer 51:24, Jer 51:29, Jer 51:30, Jer 51:31, Jer 51:33, Jer 51:34, Jer 51:35, Jer 51:37, Jer 51:41, Jer 51:42, Jer 51:44, Jer 51:47, Jer 51:48, Jer 51:49, Jer 51:53, Jer 51:54, Jer 51:55, Jer 51:56, Jer 51:58, Jer 51:59, Jer 51:60, Jer 51:61, Jer 51:64, Jer 52:3, Jer 52:4, Jer 52:9, Jer 52:10, Jer 52:11, Jer 52:12, Jer 52:15, Jer 52:17, Jer 52:26, Jer 52:27, Jer 52:31, Jer 52:32, Ezek 12:13, Ezek 17:12, Ezek 17:16, Ezek 17:20, Ezek 19:9, Ezek 21:19, Ezek 21:21, Ezek 24:2, Ezek 26:7, Ezek 29:18, Ezek 29:19, Ezek 30:10, Ezek 30:24, Ezek 30:25, Ezek 32:11, Dan 1:1, Dan 2:12, Dan 2:14, Dan 2:18, Dan 2:24, Dan 2:48, Dan 2:49, Dan 3:1, Dan 3:12, Dan 3:30, Dan 4:6, Dan 4:29, Dan 4:30, Dan 5:7, Dan 7:1, Mic 4:10, Zech 2:7, Zech 6:10, Matt 1:11, Matt 1:12, Matt 1:17, Acts 7:43, 1 Pet 5:13, Rev 14:8, Rev 16:19, Rev 17:5, Rev 18:2, Rev 18:10, Rev 18:21",0.0,0.0,N/A,N/A
Babylonia,Babel,TBC,TBC,TBC,"Ezra 1:11, Ezra 2:1, Ezra 5:12, Ezra 6:1, Ezra 7:6, Ezra 7:9, Ezra 7:16, Ezra 8:1",0.0,0.0,N/A,N/A
Baharum,Bahurim,TBC,TBC,TBC,1 Chr 11:33,0.0,0.0,N/A,N/A
Bahurim,TBC,TBC,"2 Sam 3:16, 2 Sam 16:5, 2 Sam 17:18, 2 Sam 19:16, 2 Sam 23:31, 1 Kgs 2:8",TBC,TBC,31.824736,35.388486,N/A,N/A
Balah,Baalah 1,TBC,TBC,TBC,Josh 19:3,0.0,0.0,N/A,N/A
